Studiekode,Studienavn,Lærested,Studiested,Utdanningsområde og -type,Kvote,Opptaksrunde,År,Poenggrense
204 504,Dyrepleie,NORD,Bodø,HELSEFAG - VETERIN,ORD,Hovedopptak,2021,50.8
204 504,Dyrepleie,NORD,Bodø,HELSEFAG - VETERIN,ORDF,Hovedopptak,2021,45.3
204 527,Luftfartsledelse,NORD,Bodø,ØKADM,ORD,Hovedopptak,2021,48.8
204 527,Luftfartsledelse,NORD,Bodø,ØKADM,ORDF,Hovedopptak,2021,0
204 551,"Grunnskolelærer, 1.-7. trinn, Levanger",NORD,Levanger,LÆRER - GRL1-7,ORD,Hovedopptak,2021,0
204 551,"Grunnskolelærer, 1.-7. trinn, Levanger",NORD,Levanger,LÆRER - GRL1-7,ORDF,Hovedopptak,2021,0
204 557,"Grunnskolelærer, 1.-7. trinn, Mo i Rana, nettbasert",NORD,Mo i Rana,LÆRER - GRL1-7,ORD,Hovedopptak,2021,0
204 557,"Grunnskolelærer, 1.-7. trinn, Mo i Rana, nettbasert",NORD,Mo i Rana,LÆRER - GRL1-7,ORDF,Hovedopptak,2021,0
204 559,"Grunnskolelærer, 1.-7. trinn, Levanger, nettbasert",NORD,Levanger,LÆRER - GRL1-7,ORD,Hovedopptak,2021,0
204 559,"Grunnskolelærer, 1.-7. trinn, Levanger, nettbasert",NORD,Levanger,LÆRER - GRL1-7,ORDF,Hovedopptak,2021,0
204 564,"Grunnskolelærer, 1.-7. trinn, sørsamisk",NORD,Levanger,LÆRER - GRL1-7,ORD,Hovedopptak,2021,0
204 564,"Grunnskolelærer, 1.-7. trinn, sørsamisk",NORD,Levanger,LÆRER - GRL1-7,ORDF,Hovedopptak,2021,0
204 576,"Sosialt arbeid, Levanger",NORD,Levanger,HELSEFAG - SOSIONOM,ORD,Hovedopptak,2021,49.7
204 576,"Sosialt arbeid, Levanger",NORD,Levanger,HELSEFAG - SOSIONOM,ORDF,Hovedopptak,2021,44.5
204 581,"Yrkesfaglærer, naturbruk",NORD,Bodø,LÆRER - FAGLÆRER,ORD,Hovedopptak,2021,0
204 583,"Personalledelse og kompetanseutvikling, Levanger",NORD,Levanger,ØKADM,ORD,Hovedopptak,2021,49.3
204 583,"Personalledelse og kompetanseutvikling, Levanger",NORD,Levanger,ØKADM,ORDF,Hovedopptak,2021,0
204 591,"Human Resource Management (HRM), Levanger",NORD,Levanger,SAMFUNN,ORD,Hovedopptak,2021,46.2
204 591,"Human Resource Management (HRM), Levanger",NORD,Levanger,SAMFUNN,ORDF,Hovedopptak,2021,37.1
204 596,"Friluftsliv, Levanger",NORD,Levanger,IDRETT,ORD,Hovedopptak,2021,0
204 596,"Friluftsliv, Levanger",NORD,Levanger,IDRETT,ORDF,Hovedopptak,2021,0
204 597,"Lektor, 8.-13. trinn, kroppsøving og idrettsfag",NORD,Levanger,LÆRER - LEKTOR 8-13,ORD,Hovedopptak,2021,0
204 597,"Lektor, 8.-13. trinn, kroppsøving og idrettsfag",NORD,Levanger,LÆRER - LEKTOR 8-13,ORDF,Hovedopptak,2021,0
204 605,"Friluftsliv, Bodø",NORD,Bodø,IDRETT,ORD,Hovedopptak,2021,48.1
204 605,"Friluftsliv, Bodø",NORD,Bodø,IDRETT,ORDF,Hovedopptak,2021,33.8
204 613,"Historie, årsstudium, deltid",NORD,Bodø,HISTORIE,ORD,Hovedopptak,2021,49.2
204 613,"Historie, årsstudium, deltid",NORD,Bodø,HISTORIE,ORDF,Hovedopptak,2021,0
204 623,"Engelsk, Levanger, årsstudium",NORD,Levanger,SPRÅK,ORD,Hovedopptak,2021,0
204 623,"Engelsk, Levanger, årsstudium",NORD,Levanger,SPRÅK,ORDF,Hovedopptak,2021,0
204 625,"Økonomi og ledelse, Steinkjer, årsstudium",NORD,Steinkjer,ØKADM,ORD,Hovedopptak,2021,0
204 625,"Økonomi og ledelse, Steinkjer, årsstudium",NORD,Steinkjer,ØKADM,ORDF,Hovedopptak,2021,0
204 639,Faglærer i musikk,NORD,Levanger,LÆRER - FAGLÆRER,ORD,Hovedopptak,2021,-1
204 639,Faglærer i musikk,NORD,Levanger,LÆRER - FAGLÆRER,ORDF,Hovedopptak,2021,-1
204 657,"Grunnskolelærer, 5.-10. trinn, Levanger",NORD,Levanger,LÆRER - GRL5-10,ORD,Hovedopptak,2021,0
204 657,"Grunnskolelærer, 5.-10. trinn, Levanger",NORD,Levanger,LÆRER - GRL5-10,ORDF,Hovedopptak,2021,0
204 659,"Grunnskolelærer, 5.-10. trinn, Mo i Rana",NORD,Mo i Rana,LÆRER - GRL5-10,ORD,Hovedopptak,2021,0
204 659,"Grunnskolelærer, 5.-10. trinn, Mo i Rana",NORD,Mo i Rana,LÆRER - GRL5-10,ORDF,Hovedopptak,2021,0
204 664,"Personalledelse og kompetanseutvikling, Mo i Rana",NORD,Mo i Rana,ØKADM,ORD,Hovedopptak,2021,40.9
204 664,"Personalledelse og kompetanseutvikling, Mo i Rana",NORD,Mo i Rana,ØKADM,ORDF,Hovedopptak,2021,0
204 667,Musikk,NORD,Levanger,ESTETISK,ORD,Hovedopptak,2021,0
204 667,Musikk,NORD,Levanger,ESTETISK,ORDF,Hovedopptak,2021,0
204 673,Spill- og opplevelsesteknologi,NORD,Levanger,MEDIEFAG,ORD,Hovedopptak,2021,0
204 673,Spill- og opplevelsesteknologi,NORD,Levanger,MEDIEFAG,ORDF,Hovedopptak,2021,0
204 680,Samfunnsfag,NORD,Levanger,SAMFUNN,ORD,Hovedopptak,2021,42.8
204 680,Samfunnsfag,NORD,Levanger,SAMFUNN,ORDF,Hovedopptak,2021,0
204 696,Trafikklærer,NORD,Stjørdal,LÆRER - ANNET,ORD,Hovedopptak,2021,43.6
204 717,"Internasjonale relasjoner, årsstudium",NORD,Bodø,SAMFUNN,ORD,Hovedopptak,2021,0
204 717,"Internasjonale relasjoner, årsstudium",NORD,Bodø,SAMFUNN,ORDF,Hovedopptak,2021,0
204 749,Farmasi,NORD,Namsos,HELSEFAG - RESEPTAR,ORD,Hovedopptak,2021,49.9
204 749,Farmasi,NORD,Namsos,HELSEFAG - RESEPTAR,ORDF,Hovedopptak,2021,44.1
204 867,Havbruksdrift og ledelse,NORD,Bodø,LANDOGHAVBRUK,ORD,Hovedopptak,2021,49.4
204 867,Havbruksdrift og ledelse,NORD,Bodø,LANDOGHAVBRUK,ORDF,Hovedopptak,2021,44.2
204 872,"Internasjonale relasjoner, bachelor",NORD,Bodø,SAMFUNN,ORD,Hovedopptak,2021,43.6
204 872,"Internasjonale relasjoner, bachelor",NORD,Bodø,SAMFUNN,ORDF,Hovedopptak,2021,41.7
204 877,"Sosiologi og samfunnsanalyse, Levanger",NORD,Levanger,SAMFUNN,ORD,Hovedopptak,2021,-2
204 877,"Sosiologi og samfunnsanalyse, Levanger",NORD,Levanger,SAMFUNN,ORDF,Hovedopptak,2021,-2
204 880,"Sosiologi og samfunnsanalyse, Bodø",NORD,Bodø,SAMFUNN,ORD,Hovedopptak,2021,0
204 880,"Sosiologi og samfunnsanalyse, Bodø",NORD,Bodø,SAMFUNN,ORDF,Hovedopptak,2021,0
204 903,"Human Resource Management (HRM), Mo i Rana",NORD,Herøy (Nordland),SAMFUNN,ORD,Hovedopptak,2021,45
204 903,"Human Resource Management (HRM), Mo i Rana",NORD,Herøy (Nordland),SAMFUNN,ORDF,Hovedopptak,2021,0
204 934,"Lektor, 8.-13. trinn, samfunnsfag",NORD,Bodø,LÆRER - LEKTOR 8-13,ORD,Hovedopptak,2021,0
204 934,"Lektor, 8.-13. trinn, samfunnsfag",NORD,Bodø,LÆRER - LEKTOR 8-13,ORDF,Hovedopptak,2021,0
204 952,Trening,NORD,Bodø,IDRETT,ORD,Hovedopptak,2021,0
204 952,Trening,NORD,Bodø,IDRETT,ORDF,Hovedopptak,2021,0
204 955,"Human Resource Management (HRM), Bodø",NORD,Bodø,SAMFUNN,ORD,Hovedopptak,2021,44.6
204 955,"Human Resource Management (HRM), Bodø",NORD,Bodø,SAMFUNN,ORDF,Hovedopptak,2021,36
209 035,"Økonomi og administrasjon, Lillehammer, bachelor",HINN,Lillehammer,ØKADM,ORD,Hovedopptak,2021,42.2
209 035,"Økonomi og administrasjon, Lillehammer, bachelor",HINN,Lillehammer,ØKADM,ORDF,Hovedopptak,2021,39.6
209 050,"Sykepleie, Elverum",HINN,Elverum,HELSEFAG - SYKEPL,ORD,Hovedopptak,2021,46
209 050,"Sykepleie, Elverum",HINN,Elverum,HELSEFAG - SYKEPL,ORDF,Hovedopptak,2021,40
209 051,"Sykepleie, Tynset, deltid",HINN,Tynset,HELSEFAG - SYKEPL,ORD,Hovedopptak,2021,53.7
209 051,"Sykepleie, Tynset, deltid",HINN,Tynset,HELSEFAG - SYKEPL,ORDF,Hovedopptak,2021,33.8
209 052,"Sykepleie, Elverum, deltid",HINN,Elverum,HELSEFAG - SYKEPL,ORD,Hovedopptak,2021,54.3
209 052,"Sykepleie, Elverum, deltid",HINN,Elverum,HELSEFAG - SYKEPL,ORDF,Hovedopptak,2021,39
209 053,"Sykepleie, Kongsvinger",HINN,Kongsvinger,HELSEFAG - SYKEPL,ORD,Hovedopptak,2021,47.6
209 053,"Sykepleie, Kongsvinger",HINN,Kongsvinger,HELSEFAG - SYKEPL,ORDF,Hovedopptak,2021,40.9
209 060,Vernepleie,HINN,Lillehammer,HELSEFAG - VERNEPL,ORD,Hovedopptak,2021,48.4
209 060,Vernepleie,HINN,Lillehammer,HELSEFAG - VERNEPL,ORDF,Hovedopptak,2021,40
209 070,Barnevern,HINN,Lillehammer,HELSEFAG - BARNEVER,ORD,Hovedopptak,2021,47
209 070,Barnevern,HINN,Lillehammer,HELSEFAG - BARNEVER,ORDF,Hovedopptak,2021,42
209 080,Sosialt arbeid,HINN,Lillehammer,HELSEFAG - SOSIONOM,ORD,Hovedopptak,2021,50
209 080,Sosialt arbeid,HINN,Lillehammer,HELSEFAG - SOSIONOM,ORDF,Hovedopptak,2021,43.5
209 130,Barnehagelærer,HINN,Hamar,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,33.6
209 130,Barnehagelærer,HINN,Hamar,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,0
209 132,"Barnehagelærer, samlingsbasert",HINN,Hamar,LÆRER - BHGLÆRER,ORD,Hovedopptak,2021,41.1
209 132,"Barnehagelærer, samlingsbasert",HINN,Hamar,LÆRER - BHGLÆRER,ORDF,Hovedopptak,2021,0
209 140,Faglærer i kroppsøving og idrettsfag,HINN,Elverum,LÆRER - FAGLÆRER,ORD,Hovedopptak,2021,36.7
209 140,Faglærer i kroppsøving og idrettsfag,HINN,Elverum,LÆRER - FAGLÆRER,ORDF,Hovedopptak,2021,38.8
209 157,Faglærer i musikk,HINN,Hamar,LÆRER - FAGLÆRER,ORD,Hovedopptak,2021,0
209 157,Faglærer i musikk,HINN,Hamar,LÆRER - FAGLÆRER,ORDF,Hovedopptak,2021,0
209 162,"Organisasjon og ledelse, Rena",HINN,Åmot,ØKADM,ORD,Hovedopptak,2021,0
209 162,"Organisasjon og ledelse, Rena",HINN,Åmot,ØKADM,ORDF,Hovedopptak,2021,0
209 164,"Bedriftsøkonomi, Rena",HINN,Åmot,ØKADM,ORD,Hovedopptak,2021,0
209 164,"Bedriftsøkonomi, Rena",HINN,Åmot,ØKADM,ORDF,Hovedopptak,2021,0
209 172,"Jakt, fiske og naturveiledning",HINN,Stor-Elvdal,LANDOGHAVBRUK,ORD,Hovedopptak,2021,0
209 172,"Jakt, fiske og naturveiledning",HINN,Stor-Elvdal,LANDOGHAVBRUK,ORDF,Hovedopptak,2021,0
209 183,Animasjon og digital kunst,HINN,Hamar,ESTETISK,ORD,Hovedopptak,2021,0
209 183,Animasjon og digital kunst,HINN,Hamar,ESTETISK,ORDF,Hovedopptak,2021,0
209 185,"Idrett, Elverum",HINN,Elverum,IDRETT,ORD,Hovedopptak,2021,0
209 185,"Idrett, Elverum",HINN,Elverum,IDRETT,ORDF,Hovedopptak,2021,0
209 215,"Offentlig styring, ledelse og økonomi",HINN,Kongsvinger,ØKADM,ORD,Hovedopptak,2021,43.9
209 215,"Offentlig styring, ledelse og økonomi",HINN,Kongsvinger,ØKADM,ORDF,Hovedopptak,2021,0
209 220,"Pedagogikk, årsstudium",HINN,Lillehammer,PEDFAG,ORD,Hovedopptak,2021,47.9
209 220,"Pedagogikk, årsstudium",HINN,Lillehammer,PEDFAG,ORDF,Hovedopptak,2021,37.3
209 232,"Økonomi og administrasjon, Lillehammer, årsstudium",HINN,Lillehammer,ØKADM,ORD,Hovedopptak,2021,51.5
209 232,"Økonomi og administrasjon, Lillehammer, årsstudium",HINN,Lillehammer,ØKADM,ORDF,Hovedopptak,2021,50
209 239,Krisehåndtering,HINN,Åmot,SAMFUNN,ORD,Hovedopptak,2021,55.9
209 239,Krisehåndtering,HINN,Åmot,SAMFUNN,ORDF,Hovedopptak,2021,0
209 242,Samfunnsfag,HINN,Hamar,SAMFUNN,ORD,Hovedopptak,2021,0
209 242,Samfunnsfag,HINN,Hamar,SAMFUNN,ORDF,Hovedopptak,2021,0
209 262,Audiovisuelle medier,HINN,Lillehammer,MEDIEFAG,ORD,Hovedopptak,2021,0
209 262,Audiovisuelle medier,HINN,Lillehammer,MEDIEFAG,ORDF,Hovedopptak,2021,0
209 264,TV-teknikk,HINN,Lillehammer,MEDIEFAG,ORD,Hovedopptak,2021,-1
209 264,TV-teknikk,HINN,Lillehammer,MEDIEFAG,ORDF,Hovedopptak,2021,-1
209 288,"Internasjonale studier med historie, årsstudium",HINN,Lillehammer,SAMFUNN,ORD,Hovedopptak,2021,0
209 288,"Internasjonale studier med historie, årsstudium",HINN,Lillehammer,SAMFUNN,ORDF,Hovedopptak,2021,0
209 311,Landbruksteknikk,HINN,Hamar,LANDOGHAVBRUK,ORD,Hovedopptak,2021,0
209 311,Landbruksteknikk,HINN,Hamar,LANDOGHAVBRUK,ORDF,Hovedopptak,2021,0
209 317,Reiselivsledelse,HINN,Lillehammer,REISELIV,ORD,Hovedopptak,2021,33.4
209 317,Reiselivsledelse,HINN,Lillehammer,REISELIV,ORDF,Hovedopptak,2021,28.6
209 319,Markedsføring og ledelse av turismeopplevelser,HINN,Lillehammer,REISELIV,ORD,Hovedopptak,2021,0
209 319,Markedsføring og ledelse av turismeopplevelser,HINN,Lillehammer,REISELIV,ORDF,Hovedopptak,2021,0
209 320,Agronomi,HINN,Hamar,LANDOGHAVBRUK,ORD,Hovedopptak,2021,45.8
209 320,Agronomi,HINN,Hamar,LANDOGHAVBRUK,ORDF,Hovedopptak,2021,41.3
209 322,Skogbruk,HINN,Stor-Elvdal,LANDOGHAVBRUK,ORD,Hovedopptak,2021,0
209 322,Skogbruk,HINN,Stor-Elvdal,LANDOGHAVBRUK,ORDF,Hovedopptak,2021,0
209 323,Utmarksforvaltning,HINN,Stor-Elvdal,LANDOGHAVBRUK,ORD,Hovedopptak,2021,44.5
209 323,Utmarksforvaltning,HINN,Stor-Elvdal,LANDOGHAVBRUK,ORDF,Hovedopptak,2021,39.3
209 368,Eiendomsmegling,HINN,Åmot,ØKADM,ORD,Hovedopptak,2021,43.8
209 368,Eiendomsmegling,HINN,Åmot,ØKADM,ORDF,Hovedopptak,2021,38.1
209 369,"Økonomi og administrasjon, Rena, bachelor",HINN,Åmot,ØKADM,ORD,Hovedopptak,2021,0
209 369,"Økonomi og administrasjon, Rena, bachelor",HINN,Åmot,ØKADM,ORDF,Hovedopptak,2021,0
209 389,Bærekraftsøkonomi,HINN,Kongsvinger,ØKADM,ORD,Hovedopptak,2021,35.1
209 389,Bærekraftsøkonomi,HINN,Kongsvinger,ØKADM,ORDF,Hovedopptak,2021,0
209 398,"Bedriftsøkonomi, Hamar",HINN,Hamar,ØKADM,ORD,Hovedopptak,2021,50
209 398,"Bedriftsøkonomi, Hamar",HINN,Hamar,ØKADM,ORDF,Hovedopptak,2021,0
209 409,Økologisk landbruk,HINN,Hamar,LANDOGHAVBRUK,ORD,Hovedopptak,2021,51.7
209 409,Økologisk landbruk,HINN,Hamar,LANDOGHAVBRUK,ORDF,Hovedopptak,2021,0
209 440,Idrett - spesialisering i trenerrollen,HINN,Elverum,IDRETT,ORD,Hovedopptak,2021,0
209 440,Idrett - spesialisering i trenerrollen,HINN,Elverum,IDRETT,ORDF,Hovedopptak,2021,0
209 446,"Mat, ernæring og helse",HINN,Elverum,HELSEFAG - ERNÆRING,ORD,Hovedopptak,2021,47.9
209 446,"Mat, ernæring og helse",HINN,Elverum,HELSEFAG - ERNÆRING,ORDF,Hovedopptak,2021,32.5
209 470,Serviceledelse og markedsføring,HINN,Åmot,ØKADM,ORD,Hovedopptak,2021,0
209 470,Serviceledelse og markedsføring,HINN,Åmot,ØKADM,ORDF,Hovedopptak,2021,0
209 476,Music Business - Management,HINN,Åmot,ØKADM,ORD,Hovedopptak,2021,0
209 476,Music Business - Management,HINN,Åmot,ØKADM,ORDF,Hovedopptak,2021,0
209 485,Sport Management,HINN,Lillehammer,ØKADM,ORD,Hovedopptak,2021,40.7
209 485,Sport Management,HINN,Lillehammer,ØKADM,ORDF,Hovedopptak,2021,39.1
209 486,Folkehelsearbeid,HINN,Elverum,IDRETT,ORD,Hovedopptak,2021,39.7
209 486,Folkehelsearbeid,HINN,Elverum,IDRETT,ORDF,Hovedopptak,2021,0
209 488,"Idrett - spesialisering i trenerrollen, deltid",HINN,Elverum,IDRETT,ORD,Hovedopptak,2021,43.8
209 488,"Idrett - spesialisering i trenerrollen, deltid",HINN,Elverum,IDRETT,ORDF,Hovedopptak,2021,0
209 489,Idrett med fordypning i helse og treningsfysiologi,HINN,Lillehammer,IDRETT,ORD,Hovedopptak,2021,41.1
209 489,Idrett med fordypning i helse og treningsfysiologi,HINN,Lillehammer,IDRETT,ORDF,Hovedopptak,2021,39.6
209 507,"Idrett, Lillehammer",HINN,Lillehammer,IDRETT,ORD,Hovedopptak,2021,42.6
209 507,"Idrett, Lillehammer",HINN,Lillehammer,IDRETT,ORDF,Hovedopptak,2021,43
209 516,Regnskap og økonomirådgivning,HINN,Åmot,ØKADM,ORD,Hovedopptak,2021,0
209 516,Regnskap og økonomirådgivning,HINN,Åmot,ØKADM,ORDF,Hovedopptak,2021,0
209 525,"Organisasjon og ledelse, Lillehammer",HINN,Lillehammer,ØKADM,ORD,Hovedopptak,2021,41.8
209 525,"Organisasjon og ledelse, Lillehammer",HINN,Lillehammer,ØKADM,ORDF,Hovedopptak,2021,36.2
209 526,Rettsvitenskap,HINN,Lillehammer,JUS,ORD,Hovedopptak,2021,54.2
209 526,Rettsvitenskap,HINN,Lillehammer,JUS,ORDF,Hovedopptak,2021,50
209 530,Beredskap og krisehåndtering,HINN,Åmot,SAMFUNN,ORD,Hovedopptak,2021,54
209 530,Beredskap og krisehåndtering,HINN,Åmot,SAMFUNN,ORDF,Hovedopptak,2021,30
209 534,TV-ledelse,HINN,Lillehammer,MEDIEFAG,ORD,Hovedopptak,2021,-1
209 534,TV-ledelse,HINN,Lillehammer,MEDIEFAG,ORDF,Hovedopptak,2021,-1
209 547,"Grunnskolelærer, 1.-7. trinn",HINN,Hamar,LÆRER - GRL1-7,ORD,Hovedopptak,2021,0
209 547,"Grunnskolelærer, 1.-7. trinn",HINN,Hamar,LÆRER - GRL1-7,ORDF,Hovedopptak,2021,0
209 548,"Grunnskolelærer, 1.-7. trinn, samlingsbasert",HINN,Hamar,LÆRER - GRL1-7,ORD,Hovedopptak,2021,0
209 548,"Grunnskolelærer, 1.-7. trinn, samlingsbasert",HINN,Hamar,LÆRER - GRL1-7,ORDF,Hovedopptak,2021,0
209 568,"Pedagogikk, bachelor, deltid",HINN,Lillehammer,PEDFAG,ORD,Hovedopptak,2021,43
209 568,"Pedagogikk, bachelor, deltid",HINN,Lillehammer,PEDFAG,ORDF,Hovedopptak,2021,0
209 623,Engelsk,HINN,Hamar,SPRÅK,ORD,Hovedopptak,2021,0
209 623,Engelsk,HINN,Hamar,SPRÅK,ORDF,Hovedopptak,2021,0
209 651,"Grunnskolelærer, 5.-10. trinn",HINN,Hamar,LÆRER - GRL5-10,ORD,Hovedopptak,2021,0
209 651,"Grunnskolelærer, 5.-10. trinn",HINN,Hamar,LÆRER - GRL5-10,ORDF,Hovedopptak,2021,0
209 654,Kulturprosjektledelse,HINN,Lillehammer,MEDIEFAG,ORD,Hovedopptak,2021,0
209 654,Kulturprosjektledelse,HINN,Lillehammer,MEDIEFAG,ORDF,Hovedopptak,2021,0
209 664,"Organisasjon og ledelse, Rena, deltid",HINN,Åmot,ØKADM,ORD,Hovedopptak,2021,44.9
209 664,"Organisasjon og ledelse, Rena, deltid",HINN,Åmot,ØKADM,ORDF,Hovedopptak,2021,0
209 667,Musikk,HINN,Hamar,ESTETISK,ORD,Hovedopptak,2021,0
209 667,Musikk,HINN,Hamar,ESTETISK,ORDF,Hovedopptak,2021,0
209 672,Norsk,HINN,Hamar,SPRÅK,ORD,Hovedopptak,2021,0
209 672,Norsk,HINN,Hamar,SPRÅK,ORDF,Hovedopptak,2021,0
209 676,Sosialpedagogikk,HINN,Elverum,PEDFAG,ORD,Hovedopptak,2021,-2
209 676,Sosialpedagogikk,HINN,Elverum,PEDFAG,ORDF,Hovedopptak,2021,-2
209 702,Bioingeniør,HINN,Hamar,HELSEFAG - BIOING,ORD,Hovedopptak,2021,51.3
209 702,Bioingeniør,HINN,Hamar,HELSEFAG - BIOING,ORDF,Hovedopptak,2021,45
209 714,Music Business - Production,HINN,Åmot,ØKADM,ORD,Hovedopptak,2021,39.6
209 714,Music Business - Production,HINN,Åmot,ØKADM,ORDF,Hovedopptak,2021,32.4
209 730,Jordbruk,HINN,Hamar,LANDOGHAVBRUK,ORD,Hovedopptak,2021,40.4
209 730,Jordbruk,HINN,Hamar,LANDOGHAVBRUK,ORDF,Hovedopptak,2021,0
209 743,Tannpleie,HINN,Elverum,HELSEFAG - ODONT,ORD,Hovedopptak,2021,47.5
209 743,Tannpleie,HINN,Elverum,HELSEFAG - ODONT,ORDF,Hovedopptak,2021,41.9
209 754,Reiseliv og turisme,HINN,Lillehammer,REISELIV,ORD,Hovedopptak,2021,0
209 754,Reiseliv og turisme,HINN,Lillehammer,REISELIV,ORDF,Hovedopptak,2021,0
209 839,Spillteknologi og simulering,HINN,Hamar,INFOTEKN,ORD,Hovedopptak,2021,47.3
209 839,Spillteknologi og simulering,HINN,Hamar,INFOTEKN,ORDF,Hovedopptak,2021,42.3
209 847,TV-regi,HINN,Lillehammer,MEDIEFAG,ORD,Hovedopptak,2021,-1
209 847,TV-regi,HINN,Lillehammer,MEDIEFAG,ORDF,Hovedopptak,2021,-1
209 852,"Pedagogikk, bachelor",HINN,Lillehammer,PEDFAG,ORD,Hovedopptak,2021,41.8
209 852,"Pedagogikk, bachelor",HINN,Lillehammer,PEDFAG,ORDF,Hovedopptak,2021,34.6
209 853,Spesialpedagogikk,HINN,Lillehammer,PEDFAG,ORD,Hovedopptak,2021,45.8
209 853,Spesialpedagogikk,HINN,Lillehammer,PEDFAG,ORDF,Hovedopptak,2021,38.5
209 867,Ledelse og digitalisering,HINN,Åmot,ØKADM,ORD,Hovedopptak,2021,42.2
209 867,Ledelse og digitalisering,HINN,Åmot,ØKADM,ORDF,Hovedopptak,2021,0
209 872,"Internasjonale studier med historie, bachelor",HINN,Lillehammer,SAMFUNN,ORD,Hovedopptak,2021,38.4
209 872,"Internasjonale studier med historie, bachelor",HINN,Lillehammer,SAMFUNN,ORDF,Hovedopptak,2021,0
209 876,Psykologi,HINN,Lillehammer,SAMFUNN,ORD,Hovedopptak,2021,52.1
209 876,Psykologi,HINN,Lillehammer,SAMFUNN,ORDF,Hovedopptak,2021,47.9
209 935,"Lektor, 8.-13. trinn, språkfag",HINN,Hamar,LÆRER - LEKTOR 8-13,ORD,Hovedopptak,2021,0
209 935,"Lektor, 8.-13. trinn, språkfag",HINN,Hamar,LÆRER - LEKTOR 8-13,ORDF,Hovedopptak,2021,0
211 050,"Sykepleie, Molde",HIM,Molde,HELSEFAG - SYKEPL,ORD,Hovedopptak,2021,45
211 050,"Sykepleie, Molde",HIM,Molde,HELSEFAG - SYKEPL,ORDF,Hovedopptak,2021,39.6
211 051,"Sykepleie, Kristiansund",HIM,Kristiansund,HELSEFAG - SYKEPL,ORD,Hovedopptak,2021,48
211 051,"Sykepleie, Kristiansund",HIM,Kristiansund,HELSEFAG - SYKEPL,ORDF,Hovedopptak,2021,37
211 060,"Vernepleie, Molde",HIM,Molde,HELSEFAG - VERNEPL,ORD,Hovedopptak,2021,46.1
211 060,"Vernepleie, Molde",HIM,Molde,HELSEFAG - VERNEPL,ORDF,Hovedopptak,2021,38.6
211 061,"Vernepleie, Kristiansund",HIM,Kristiansund,HELSEFAG - VERNEPL,ORD,Hovedopptak,2021,42.2
211 164,Bedriftsøkonomi,HIM,Molde,ØKADM,ORD,Hovedopptak,2021,0
211 164,Bedriftsøkonomi,HIM,Molde,ØKADM,ORDF,Hovedopptak,2021,0
211 185,Sport og adventure,HIM,Molde,IDRETT,ORD,Hovedopptak,2021,0
211 185,Sport og adventure,HIM,Molde,IDRETT,ORDF,Hovedopptak,2021,0
211 187,"IT, nettbasert",HIM,Molde,INFOTEKN,ORD,Hovedopptak,2021,0
211 187,"IT, nettbasert",HIM,Molde,INFOTEKN,ORDF,Hovedopptak,2021,0
211 189,IT,HIM,Molde,INFOTEKN,ORD,Hovedopptak,2021,0
211 189,IT,HIM,Molde,INFOTEKN,ORDF,Hovedopptak,2021,0
211 218,Juss og økonomi,HIM,Kristiansund,ØKADM,ORD,Hovedopptak,2021,0
211 218,Juss og økonomi,HIM,Kristiansund,ØKADM,ORDF,Hovedopptak,2021,0
211 232,Organisasjon og personalledelse,HIM,Molde,ØKADM,ORD,Hovedopptak,2021,0
211 232,Organisasjon og personalledelse,HIM,Molde,ØKADM,ORDF,Hovedopptak,2021,0
211 292,Logistikk og Supply Chain Management,HIM,Molde,ØKADM,ORD,Hovedopptak,2021,0
211 292,Logistikk og Supply Chain Management,HIM,Molde,ØKADM,ORDF,Hovedopptak,2021,0
211 369,Økonomi og administrasjon,HIM,Molde,ØKADM,ORD,Hovedopptak,2021,0
211 369,Økonomi og administrasjon,HIM,Molde,ØKADM,ORDF,Hovedopptak,2021,0
211 389,Bærekraftig logistikk og sirkulær økonomi,HIM,Kristiansund,ØKADM,ORD,Hovedopptak,2021,0
211 389,Bærekraftig logistikk og sirkulær økonomi,HIM,Kristiansund,ØKADM,ORDF,Hovedopptak,2021,0
211 432,Marin logistikk og økonomi,HIM,Kristiansund,ØKADM,ORD,Hovedopptak,2021,0
211 432,Marin logistikk og økonomi,HIM,Kristiansund,ØKADM,ORDF,Hovedopptak,2021,0
211 449,IT og digitalisering,HIM,Molde,INFOTEKN,ORD,Hovedopptak,2021,0
211 449,IT og digitalisering,HIM,Molde,INFOTEKN,ORDF,Hovedopptak,2021,0
211 488,Sport Management,HIM,Molde,SAMFUNN,ORD,Hovedopptak,2021,0
211 488,Sport Management,HIM,Molde,SAMFUNN,ORDF,Hovedopptak,2021,0
211 526,Rettsvitenskap,HIM,Molde,JUS,ORD,Hovedopptak,2021,52
211 526,Rettsvitenskap,HIM,Molde,JUS,ORDF,Hovedopptak,2021,47.5
211 841,"Politikk, juss og administrasjon",HIM,Molde,SAMFUNN,ORD,Hovedopptak,2021,0
211 841,"Politikk, juss og administrasjon",HIM,Molde,SAMFUNN,ORDF,Hovedopptak,2021,0
211 866,Petroleumslogistikk og økonomi,HIM,Kristiansund,ØKADM,ORD,Hovedopptak,2021,0
211 866,Petroleumslogistikk og økonomi,HIM,Kristiansund,ØKADM,ORDF,Hovedopptak,2021,0
